# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
4.94, 0.14, 0.3600, 0.0032, 1.7789e-01, 0.3800, 0.0060, -1.3128e-01, 0.2742, 0.0411, 9.8142e-02, 1.6409e+04, 12.57302, collision
6.13, 0.21, 0.3666, 0.0651, 1.3999e+00, 0.5921, 0.0096, -4.4924e-01, 0.2855, 0.1341, 1.0684e-01, 7.4941e+03, 8.54401, collision
10.51, 0.05, 0.0494, 0.0494, -4.8705e-05, 0.0511, 0.0511, 1.3862e-03, 206943.3814, 1.0000, -1.0009e+00, 8.5381e+02, 0.62358, a<0
7.12, 0.30, 0.3951, 0.0058, 8.9041e-01, 0.4562, 0.0578, -4.6840e-01, 0.4301, 0.1968, 8.1917e-02, 5.1791e+04, 43.14647, collision
5.17, 0.07, 0.2986, 0.0011, -7.4081e-02, 0.2648, 0.0041, 1.0989e+00, 0.2643, 0.0038, -2.5872e-01, 5.1174e+04, 37.92319, collision
4.40, 0.26, 0.0000, 1.0000, -2.7562e-01, 0.0000, 1.0000, 4.2464e+00, 0.0000, 1.0000, 1.8486e-01, 3.7996e+02, 0.61948, collision
8.51, 0.03, 0.0312, 0.0004, 2.9063e-03, 0.0465, 0.0156, 1.0589e-02, 0.0696, 0.0013, 1.8855e-02, 1.0000e+05, 72.54780, tmax
4.70, 0.00, 0.0419, 0.0000, 3.4241e-03, 0.0400, 0.0003, 1.4965e-02, 0.0249, 0.0000, -7.1673e-03, 1.0000e+05, 72.31328, tmax
6.39, 0.03, 0.0342, 0.0006, 3.9324e-03, 0.0475, 0.0001, 1.4846e-02, 0.0573, 0.0028, 2.5114e-02, 1.0000e+05, 71.93647, tmax
6.67, 0.04, 0.0479, 0.0002, 2.7167e-03, 0.0623, 0.0004, 7.1991e-03, 0.0750, 0.0051, 1.7549e-02, 1.0000e+05, 72.56115, tmax
3.57, 0.08, 0.0000, 1.0000, -1.3338e-01, 0.0000, 1.0000, 2.2967e+00, 0.0000, 1.0000, -3.2547e-01, 2.8366e+01, 0.02560, collision
4.35, 0.04, 0.0783, 0.0001, 4.4272e-03, 0.0901, 0.0010, -1.1019e-03, 0.0732, 0.0060, -1.1480e-04, 1.0000e+05, 72.42227, tmax
9.30, 0.07, 0.0803, 0.0269, 3.1802e-03, 0.0951, 0.0517, 7.3406e-07, 0.1439, 0.0034, 3.7877e-02, 1.0000e+05, 71.24073, tmax
9.16, 0.03, 0.0330, 0.0089, 3.1107e-03, 0.0456, 0.0146, -4.9070e-04, 0.1065, 0.0017, 2.9781e-02, 1.0000e+05, 71.41074, tmax
6.03, 0.24, 0.0000, 1.0000, 4.9267e-01, 0.0000, 1.0000, -3.3258e-01, 0.0000, 1.0000, 1.7694e-02, 7.2001e+02, 0.59230, collision
7.68, 0.07, 0.0950, 0.0013, 3.0389e-03, 0.1115, 0.0488, 2.2063e-03, 0.0906, 0.0176, -4.3017e-03, 1.0000e+05, 72.60794, tmax
4.19, 0.27, 0.0000, 1.0000, 2.9098e-02, 0.0000, 1.0000, -6.4742e-02, 0.0000, 1.0000, 6.0553e-01, 1.8324e+02, 0.16296, collision
8.58, 0.02, 0.0211, 0.0020, 3.0699e-03, 0.0336, 0.0060, 5.1456e-04, 0.0680, 0.0003, 1.5859e-03, 1.0000e+05, 71.32633, tmax
6.90, 0.12, 0.1204, 0.0033, 3.0471e-03, 0.1608, 0.0327, 5.7511e-03, 0.1857, 0.0773, 9.6132e-03, 1.0000e+05, 73.54311, tmax
8.74, 0.04, 0.0432, 0.0042, 3.0935e-03, 0.0588, 0.0245, 1.0985e-03, 0.0842, 0.0021, 1.1063e-02, 1.0000e+05, 72.20021, tmax
8.52, 0.10, 0.1151, 0.0010, 3.2540e-03, 0.1428, 0.0809, 2.0300e-04, 0.1271, 0.0377, 6.8391e-03, 1.0000e+05, 73.19191, tmax
10.56, 0.29, 0.2782, 0.2782, -6.4075e-04, 0.2774, 0.2774, 8.2590e-03, 93234.5009, 1.0000, -1.0015e+00, 8.5381e+02, 0.92550, a<0
6.55, 0.06, 0.0572, 0.0002, 3.4442e-03, 0.0760, 0.0004, -9.6990e-04, 0.1054, 0.0352, 5.0086e-03, 1.0000e+05, 72.71196, tmax
8.32, 0.06, 0.0659, 0.0003, 3.1371e-03, 0.0885, 0.0452, -7.1747e-04, 0.0904, 0.0136, 2.2647e-02, 1.0000e+05, 72.20809, tmax
9.72, 0.14, 0.1569, 0.0569, 3.4909e-03, 0.1748, 0.1080, -4.0675e-04, 0.2452, 0.0158, -3.3542e-03, 1.0000e+05, 75.30010, tmax
5.20, 0.00, 0.0124, 0.0001, 3.7497e-03, 0.0181, 0.0001, -8.9985e-04, 0.0236, 0.0000, 6.0645e-03, 1.0000e+05, 71.53538, tmax
10.36, 0.10, 0.0997, 0.0997, -1.3542e-04, 0.0970, 0.0970, -5.2544e-03, 209809.9373, 1.0000, -1.0009e+00, 8.5381e+02, 0.78285, a<0
4.08, 0.20, 0.6378, 0.6298, -2.1071e-01, 0.2466, 0.2316, 5.0665e+00, 0.5255, 0.5197, -2.7546e-01, 8.9521e+02, 0.89848, collision
9.00, 0.19, 0.2077, 0.0217, 3.7128e-03, 0.2511, 0.1621, 2.4991e-03, 0.2165, 0.0738, 1.4286e-02, 1.0000e+05, 77.43327, tmax
5.23, 0.26, 0.5474, 0.1783, -1.9259e-01, 0.5686, 0.0487, 1.0451e-01, 0.7869, 0.1427, 1.8785e+00, 2.1858e+03, 2.04194, d<R_roche
8.01, 0.11, 0.1195, 0.0174, 3.2722e-03, 0.1603, 0.0913, 8.1325e-04, 0.1422, 0.0536, 1.0817e-02, 1.0000e+05, 73.07021, tmax
10.40, 0.06, 0.0613, 0.0613, -1.3643e-04, 0.0176, 0.0176, -4.7506e-02, 38078.8251, 1.0000, -1.0030e+00, 8.5381e+02, 0.61316, a<0
6.37, 0.26, 0.2819, 0.0125, 9.4342e-01, 0.6029, 0.1317, 2.0585e+00, 0.4428, 0.0348, -7.5878e-01, 6.7174e+03, 6.42046, collision
10.30, 0.19, 0.1873, 0.1873, -3.6806e-05, 0.1830, 0.1830, -1.2795e-02, 25910.4426, 1.0000, -1.0042e+00, 8.5381e+02, 0.70708, a<0
9.67, 0.14, 0.1514, 0.0518, 3.6218e-03, 0.1785, 0.1127, 1.4322e-02, 0.2373, 0.0158, 5.6374e-02, 1.0000e+05, 76.93033, tmax
3.50, 0.05, 0.0000, 1.0000, -1.4789e-01, 0.0000, 1.0000, -5.6077e-02, 0.0000, 1.0000, 6.2278e+00, 4.6088e+01, 0.04532, collision
4.33, 0.21, 0.0000, 1.0000, 1.8581e-01, 0.0000, 1.0000, -7.7112e-02, 0.0000, 1.0000, -8.1756e-04, 2.9474e+02, 0.25215, collision
4.01, 0.01, 0.2323, 0.0017, -1.8588e-02, 0.2390, 0.0005, 2.3615e-02, 0.1825, 0.0011, 2.3690e-02, 1.0000e+05, 77.20929, tmax
8.91, 0.18, 0.1925, 0.0187, 3.6400e-03, 0.2381, 0.1577, 2.8627e-03, 0.2109, 0.0744, 2.7791e-03, 1.0000e+05, 76.60253, tmax
5.07, 0.24, 0.1646, 0.0843, -1.6820e-01, 0.4627, 0.0182, 1.2662e-01, 0.4695, 0.2815, 3.0705e+00, 1.6581e+03, 1.37739, collision
5.11, 0.14, 0.1529, 0.0110, 2.2669e-03, 0.1598, 0.0653, 8.2068e-03, 0.2208, 0.1170, 1.5621e-02, 1.0000e+05, 74.68992, tmax
4.56, 0.09, 0.1095, 0.0018, 3.8193e-03, 0.1314, 0.0006, -2.2673e-03, 0.1528, 0.0661, 6.3928e-03, 1.0000e+05, 74.17221, tmax
10.72, 0.18, 0.2715, 0.2715, -9.3709e-02, 0.1409, 0.1409, -2.5979e-02, 223012.8455, 1.0000, -1.0008e+00, 8.5381e+02, 0.78323, a<0
7.02, 0.01, 0.0128, 0.0001, 3.7521e-03, 0.0225, 0.0003, 1.4796e-02, 0.0343, 0.0002, 2.4575e-02, 1.0000e+05, 70.66552, tmax
6.13, 0.08, 0.2463, 0.0030, 5.8796e-04, 0.2136, 0.0008, -3.8819e-03, 0.1457, 0.0024, 2.7283e-02, 1.0000e+05, 75.69183, tmax
6.30, 0.04, 0.0439, 0.0093, 2.4183e-03, 0.0607, 0.0233, 7.5530e-03, 0.0598, 0.0068, 1.0565e-02, 1.0000e+05, 71.02131, tmax
7.03, 0.26, 0.4367, 0.0040, 3.1404e-02, 0.4164, 0.0165, -2.5624e-02, 0.4159, 0.0015, -5.9226e-02, 1.0000e+05, 80.00868, tmax
8.12, 0.22, 0.2173, 0.0526, 4.2403e-03, 0.3101, 0.1979, -4.3295e-03, 0.2453, 0.1230, 8.9106e-03, 1.0000e+05, 78.35027, tmax
8.13, 0.05, 0.0549, 0.0019, 3.1396e-03, 0.0762, 0.0352, -4.6976e-04, 0.0774, 0.0073, 9.6909e-03, 1.0000e+05, 70.95668, tmax
5.04, 0.00, 0.0227, 0.0001, 4.4777e-03, 0.0250, 0.0002, 1.3329e-02, 0.0230, 0.0001, -2.1974e-03, 1.0000e+05, 72.93615, tmax
5.98, 0.10, 0.1044, 0.0015, 2.1506e-03, 0.1147, 0.0013, 1.4351e-02, 0.1715, 0.0802, 1.6345e-02, 1.0000e+05, 76.34324, tmax
4.25, 0.00, 0.1097, 0.0008, 1.7012e-03, 0.0926, 0.0005, -2.3254e-03, 0.0823, 0.0004, 7.8053e-03, 1.0000e+05, 73.70227, tmax
5.16, 0.29, 0.0000, 1.0000, 1.8029e-02, 0.0000, 1.0000, 2.3000e-01, 0.0000, 1.0000, 4.3763e-02, 5.3623e+02, 0.47278, collision
6.33, 0.19, 0.3263, 0.0065, 7.1362e-03, 0.2746, 0.0031, 6.3197e-03, 0.2620, 0.0037, -1.5862e-03, 1.0000e+05, 78.50422, tmax
6.67, 0.18, 0.1672, 0.0117, 5.4167e-03, 0.2232, 0.0127, 1.2040e-02, 0.2761, 0.1339, 2.2782e-02, 1.0000e+05, 74.43380, tmax
9.99, 0.21, 0.2067, 0.2067, 9.7526e-05, 0.2062, 0.2062, 1.5044e-02, 0.1333, 0.1333, 7.5445e-02, 8.5381e+02, 0.71876, a>0.4R_H
9.89, 0.17, 0.1678, 0.1655, -4.2816e-06, 0.1741, 0.1531, -8.6556e-04, 0.2883, 0.0751, 8.3026e-02, 1.0929e+03, 0.88913, a>0.4R_H
3.54, 0.09, 0.0000, 1.0000, -1.5814e-01, 0.0000, 1.0000, 3.1470e-02, 0.0000, 1.0000, 1.3285e+00, 2.9289e+02, 0.28990, collision
9.70, 0.30, 0.3363, 0.1207, 6.1437e-03, 0.3707, 0.2446, 9.0987e-03, 0.3596, 0.0759, 9.4389e-03, 1.0000e+05, 85.38135, tmax
10.69, 0.28, 0.2771, 0.2771, -2.0497e-05, 0.2752, 0.2752, -3.6820e-03, 239771.6239, 1.0000, -1.0007e+00, 8.5381e+02, 0.78227, a<0
9.24, 0.30, 0.3504, 0.0249, 5.4900e-03, 0.4070, 0.2750, 7.6301e-04, 0.3810, 0.1387, 2.9111e-02, 1.0000e+05, 82.94704, tmax
5.70, 0.27, 0.2272, 0.0149, -1.2469e-01, 0.5278, 0.0721, 2.8795e-01, 0.3804, 0.0728, 9.3573e-01, 2.6703e+03, 2.18927, collision
8.51, 0.18, 0.2154, 0.0052, 4.0303e-03, 0.2441, 0.1478, -2.2296e-03, 0.2008, 0.0913, 8.6658e-03, 1.0000e+05, 81.38935, tmax
6.68, 0.29, 0.5232, 0.0214, -7.2446e-02, 0.5279, 0.0039, 8.5931e-02, 0.5255, 0.2591, 2.7063e-01, 1.2602e+04, 10.64007, d<R_roche
6.36, 0.08, 0.0828, 0.0016, 3.0575e-03, 0.1284, 0.0006, 4.7950e-03, 0.1242, 0.0042, 1.1140e-02, 1.0000e+05, 71.75661, tmax
3.99, 0.15, 0.0000, 1.0000, -1.2653e-01, 0.0000, 1.0000, 2.1155e-01, 0.0000, 1.0000, 5.2528e-01, 7.9674e+02, 1.25106, collision
10.61, 0.14, 0.1390, 0.1390, -1.2334e-05, 0.1235, 0.1235, 2.1523e-03, 194332.3363, 1.0000, -1.0009e+00, 8.5381e+02, 0.66110, a<0
8.01, 0.19, 0.3507, 0.0083, 4.9190e-03, 0.2996, 0.1178, 9.0684e-03, 0.2045, 0.0369, -9.7155e-03, 1.0000e+05, 81.10747, tmax
5.92, 0.04, 0.0437, 0.0002, 3.0748e-03, 0.0547, 0.0002, 1.3283e-02, 0.0791, 0.0150, -4.9820e-04, 1.0000e+05, 72.41422, tmax
4.67, 0.05, 0.0677, 0.0002, 2.6073e-03, 0.0806, 0.0003, 2.8532e-03, 0.0906, 0.0290, 1.5771e-02, 1.0000e+05, 72.68848, tmax
10.13, 0.06, 0.0591, 0.0591, 7.5845e-06, 0.0530, 0.0530, -1.6257e-03, 0.0513, 0.0513, 5.3176e-02, 8.5381e+02, 0.60921, a>0.4R_H
10.57, 0.12, 0.1141, 0.1141, -7.5826e-05, 0.2236, 0.2236, -9.5449e-02, 149160.6047, 1.0000, -1.0010e+00, 8.5381e+02, 0.64317, a<0
4.26, 0.20, 0.0000, 1.0000, -2.8484e-02, 0.0000, 1.0000, 2.5567e-01, 0.0000, 1.0000, -6.7737e-03, 6.7741e+02, 0.58159, collision
5.86, 0.02, 0.0234, 0.0002, 2.8909e-03, 0.0319, 0.0003, 1.4339e-03, 0.0477, 0.0009, -2.4151e-03, 1.0000e+05, 87.89671, tmax
4.17, 0.20, 0.0000, 1.0000, -1.6729e-01, 0.0000, 1.0000, 1.2222e+00, 0.0000, 1.0000, 1.9042e-02, 2.1278e+02, 0.16797, collision
8.73, 0.17, 0.1754, 0.0053, 3.2924e-03, 0.2227, 0.1482, 7.5483e-03, 0.1944, 0.0803, 8.7993e-03, 1.0000e+05, 75.68762, tmax
10.25, 0.13, 0.1288, 0.1288, -5.3168e-05, 0.1294, 0.1294, -2.2839e-03, 0.4084, 0.4084, -1.4487e-02, 8.5381e+02, 0.65405, a>0.4R_H
9.40, 0.29, 0.4351, 0.1100, 4.8011e-03, 0.3753, 0.1238, 1.0660e-02, 0.3188, 0.0888, -1.1773e-02, 1.0000e+05, 86.65006, tmax
7.12, 0.08, 0.0880, 0.0260, 3.0761e-03, 0.1162, 0.0641, 4.7372e-03, 0.0983, 0.0372, 1.7359e-02, 1.0000e+05, 72.79297, tmax
5.31, 0.13, 0.2663, 0.0368, -6.2330e-02, 0.3256, 0.0224, -1.4042e-01, 0.3250, 0.0050, -2.9994e+00, 2.2481e+04, 17.95566, collision
3.76, 0.04, 0.0000, 1.0000, -5.1095e-02, 0.0000, 1.0000, 1.0664e+00, 0.0000, 1.0000, -1.1712e+01, 4.9925e+02, 0.40941, collision
6.23, 0.19, 0.4000, 0.0036, 6.4101e-03, 0.3211, 0.0019, 5.8989e-04, 0.2577, 0.0022, -6.2173e-03, 1.0000e+05, 82.82029, tmax
9.79, 0.06, 0.0609, 0.0304, 4.8258e-04, 0.0777, 0.0460, 1.5815e-02, 0.2349, 0.0065, 1.0470e-01, 1.3115e+04, 11.14290, a>0.4R_H
6.27, 0.30, 0.6005, 0.0179, -1.8292e-01, 0.7494, 0.2055, 4.4628e-01, 0.5629, 0.2649, 5.8468e-01, 3.0737e+03, 4.19475, d<R_roche
9.37, 0.30, 0.4379, 0.0795, 7.2052e-03, 0.4541, 0.1642, 6.8904e-03, 0.3206, 0.1034, 2.0637e-02, 1.0000e+05, 86.50273, tmax
9.72, 0.06, 0.0672, 0.0245, 3.0901e-03, 0.0823, 0.0407, 3.4119e-03, 0.2096, 0.0043, 6.2292e-02, 1.0000e+05, 71.05941, tmax
5.32, 0.22, 0.2182, 0.0250, 9.7362e-01, 0.5639, 0.0513, 1.6913e+00, 0.4693, 0.1739, -7.2111e-01, 1.7409e+03, 2.30045, collision
4.81, 0.21, 0.3885, 0.1608, 4.9634e-01, 0.4314, 0.0885, -2.5103e-01, 0.4477, 0.0144, 2.3802e-01, 1.9944e+03, 1.77958, collision
4.56, 0.19, 0.5364, 0.2673, 1.1984e+00, 0.4332, 0.1974, -5.1621e-01, 0.4448, 0.3683, 3.7930e-01, 1.1953e+03, 1.14753, d<R_roche
4.69, 0.19, 0.3268, 0.0155, -2.2610e-01, 0.7153, 0.0215, 1.8810e+00, 0.4876, 0.0775, 2.4424e-01, 4.7968e+03, 4.16049, collision
5.54, 0.05, 0.0571, 0.0001, 2.8740e-03, 0.0689, 0.0007, 1.4066e-02, 0.0932, 0.0266, 2.1857e-02, 1.0000e+05, 72.10900, tmax
10.81, 0.19, 0.1885, 0.1885, 3.7161e-05, 0.1885, 0.1885, 1.7240e-02, 226262.2903, 1.0000, -1.0007e+00, 8.5381e+02, 0.70811, a<0
8.15, 0.00, 0.0046, 0.0000, 3.1958e-03, 0.0150, 0.0001, -1.4837e-03, 0.0479, 0.0002, 6.1855e-03, 1.0000e+05, 85.38930, tmax
6.91, 0.26, 0.4168, 0.0181, 3.1167e-01, 0.4220, 0.0010, -2.9158e-01, 0.4693, 0.2188, 2.6072e-01, 1.3876e+04, 11.29872, collision
9.94, 0.26, 0.2561, 0.2561, -4.6488e-05, 0.2519, 0.2519, 2.2455e-03, 0.1393, 0.1393, 7.0266e-02, 8.5381e+02, 0.77033, a>0.4R_H
10.67, 0.23, 0.2279, 0.2279, -2.1193e-05, 0.2234, 0.2234, 1.4043e-02, 257298.8628, 1.0000, -1.0007e+00, 8.5381e+02, 0.73461, a<0
7.56, 0.29, 0.5581, 0.3293, -1.0386e-02, 0.3009, 0.0715, 7.8219e-03, 0.3079, 0.2035, 4.8105e-02, 6.0450e+03, 10.43397, d<R_roche
7.51, 0.22, 0.9506, 0.0065, 3.4987e+00, 0.6911, 0.0069, 3.4551e+00, 0.6042, 0.0169, -8.6908e-01, 9.9828e+04, 85.90557, d<R_roche
9.44, 0.28, 0.4119, 0.0775, 5.0881e-03, 0.3896, 0.1169, 1.7288e-02, 0.3213, 0.0964, -1.1027e-02, 1.0000e+05, 100.77200, tmax
6.27, 0.28, 0.3658, 0.0332, -1.4040e-02, 0.3505, 0.0258, 1.4897e-02, 0.3536, 0.0556, 7.7404e-01, 3.8716e+03, 3.29112, collision
9.13, 0.15, 0.1643, 0.0199, 3.2716e-03, 0.1976, 0.1250, 1.3536e-02, 0.1899, 0.0481, 3.8101e-03, 1.0000e+05, 86.63890, tmax
8.09, 0.26, 0.4058, 0.0019, 6.7122e-03, 0.3773, 0.1971, 5.5262e-03, 0.2881, 0.1168, -8.9402e-03, 1.0000e+05, 83.73282, tmax
10.83, 0.28, 0.2776, 0.2776, -7.1283e-05, 0.2753, 0.2753, -4.5411e-04, 416668.7122, 1.0000, -1.0005e+00, 8.5381e+02, 0.74367, a<0
6.63, 0.15, 0.1374, 0.0045, 4.2228e-03, 0.1872, 0.0018, -3.6696e-03, 0.2287, 0.1094, 4.6932e-03, 1.0000e+05, 92.18695, tmax
9.28, 0.28, 0.3077, 0.0414, 3.8101e-03, 0.3547, 0.2377, 1.1537e-02, 0.3246, 0.0995, -1.0856e-02, 1.0000e+05, 90.36235, tmax
7.02, 0.09, 0.0913, 0.0248, 3.7047e-03, 0.1217, 0.0589, 1.4972e-02, 0.1228, 0.0533, 2.7617e-02, 1.0000e+05, 105.80075, tmax
4.17, 0.21, 0.0000, 1.0000, 4.5196e-01, 0.0000, 1.0000, 9.2220e-01, 0.0000, 1.0000, -5.7308e-01, 2.6003e+02, 0.22134, collision
10.23, 0.19, 0.1893, 0.1893, -9.3315e-05, 0.1562, 0.1562, 1.2141e-02, 0.4369, 0.4369, 1.0591e-01, 8.5381e+02, 0.71022, a>0.4R_H
6.02, 0.15, 0.4510, 0.0056, -1.2827e-01, 0.6123, 0.0070, 1.6336e-01, 0.5332, 0.0112, 2.4642e+00, 2.5607e+04, 25.55288, collision
5.87, 0.20, 0.5556, 0.0160, -1.4237e-01, 0.4648, 0.0065, 2.7411e-01, 0.5916, 0.1635, 2.8398e-01, 3.7192e+04, 33.11840, d<R_roche
7.02, 0.27, 0.3777, 0.0192, -5.4493e-02, 0.4142, 0.0092, -1.1867e-01, 0.7026, 0.0026, -6.2851e+00, 4.1031e+04, 38.75884, collision
6.69, 0.03, 0.0332, 0.0004, 3.3048e-03, 0.0487, 0.0003, -1.7357e-03, 0.0617, 0.0005, 6.0017e-03, 1.0000e+05, 71.94776, tmax
5.32, 0.20, 0.3459, 0.0360, 3.8567e-01, 0.3031, 0.0116, -2.9169e-01, 0.3254, 0.1281, 1.9084e-01, 5.1446e+03, 4.27232, collision
5.31, 0.17, 0.9396, 0.0137, 1.6045e+01, 0.2902, 0.0101, -5.3071e-01, 0.4909, 0.0100, -5.3041e-01, 1.4139e+04, 12.29729, a>0.4R_H
5.03, 0.25, 0.4516, 0.0226, -1.1992e-01, 0.6114, 0.0261, 2.5979e+00, 0.5826, 0.0886, -3.4091e-01, 2.5956e+03, 2.24203, collision
10.58, 0.10, 0.0997, 0.0997, -1.6202e-05, 0.0871, 0.0871, 2.4352e-02, 202015.1238, 1.0000, -1.0009e+00, 8.5381e+02, 0.63154, a<0
4.15, 0.02, 0.1787, 0.0027, -1.4505e-03, 0.1504, 0.0015, -7.6716e-04, 0.1152, 0.0010, 2.8239e-02, 1.0000e+05, 79.20583, tmax
8.00, 0.08, 0.0864, 0.0129, 3.2279e-03, 0.1207, 0.0604, 1.3022e-02, 0.1098, 0.0314, 2.3488e-02, 1.0000e+05, 71.32495, tmax
10.43, 0.21, 0.2070, 0.2070, -8.2799e-05, 0.2241, 0.2241, -1.5148e-02, 243169.8146, 1.0000, -1.0008e+00, 8.5381e+02, 0.73129, a<0
5.08, 0.30, 0.2169, 0.1648, 3.2500e-01, 0.3407, 0.2840, -1.9112e-01, 0.3607, 0.3154, 2.0048e-02, 1.0231e+03, 0.88857, collision
4.81, 0.25, 0.0000, 1.0000, -2.0925e-01, 0.0000, 1.0000, 1.1509e+00, 0.0000, 1.0000, 4.6141e-01, 4.9561e+02, 0.42154, collision
8.14, 0.30, 0.5103, 0.0089, -2.0959e-02, 0.4620, 0.2433, 5.0730e-02, 0.3598, 0.1791, 7.0267e-02, 2.4522e+04, 28.40863, d<R_roche
10.96, 0.20, 0.1985, 0.1985, 2.3792e-05, 0.1958, 0.1958, 1.6509e-02, 429549.3694, 1.0000, -1.0005e+00, 8.5381e+02, 0.73348, a<0
3.68, 0.02, 0.0000, 1.0000, -3.5743e-02, 0.0000, 1.0000, 7.1275e-01, 0.0000, 1.0000, 1.5574e+00, 4.0570e+01, 0.03262, collision
9.09, 0.00, 0.0030, 0.0000, 2.9415e-03, 0.0156, 0.0002, 9.3468e-03, 0.0938, 0.0013, 2.7214e-02, 1.0000e+05, 121.16038, tmax
6.73, 0.20, 0.2516, 0.0047, 3.4551e-03, 0.2624, 0.0051, 1.5338e-02, 0.3129, 0.1645, 1.3687e-02, 1.0000e+05, 84.57492, tmax
6.46, 0.29, 0.4279, 0.0432, -1.7501e-01, 0.6178, 0.0282, 1.0043e+00, 0.5894, 0.1706, -9.7267e-02, 5.2253e+03, 5.76000, d<R_roche
5.20, 0.21, 0.2894, 0.0119, -8.2666e-02, 0.4771, 0.0187, 1.7147e+00, 0.3414, 0.0785, -3.4559e-01, 1.9879e+03, 1.66142, collision
8.38, 0.30, 0.5077, 0.0694, -1.1083e-03, 0.4372, 0.1184, -1.1973e-02, 0.3838, 0.1858, 4.9295e-02, 6.8305e+04, 56.25981, d<R_roche
9.06, 0.01, 0.0108, 0.0038, 3.2991e-03, 0.0204, 0.0003, 1.6133e-02, 0.0917, 0.0022, 5.2117e-02, 1.0000e+05, 74.19747, tmax
7.49, 0.27, 0.4859, 0.0661, -6.6874e-02, 0.6423, 0.0841, 3.1779e-01, 0.3922, 0.0917, -1.0097e-01, 7.1037e+03, 7.30307, d<R_roche
7.95, 0.09, 0.0965, 0.0103, 3.3536e-03, 0.1303, 0.0697, -1.2544e-03, 0.1149, 0.0376, 6.8939e-04, 1.0000e+05, 73.35265, tmax
9.51, 0.11, 0.1225, 0.0435, 3.3523e-03, 0.1422, 0.0870, 1.2100e-02, 0.1863, 0.0178, 6.8843e-02, 1.0000e+05, 73.10515, tmax
9.13, 0.08, 0.0879, 0.0189, 3.0342e-03, 0.1080, 0.0607, 8.0835e-03, 0.1326, 0.0079, 9.1988e-03, 1.0000e+05, 74.70677, tmax
3.76, 0.06, 0.0000, 1.0000, 1.7837e-01, 0.0000, 1.0000, 3.5603e-01, 0.0000, 1.0000, 1.0466e-01, 7.8166e+02, 0.67304, collision
6.71, 0.09, 0.1016, 0.0006, 3.3728e-03, 0.1343, 0.0012, -5.7199e-05, 0.1491, 0.0283, 3.7414e-03, 1.0000e+05, 71.62490, tmax
10.83, 0.04, 0.0341, 0.0341, -9.4249e-03, 0.0305, 0.0305, 2.4315e-03, 107293.9415, 1.0000, -1.0012e+00, 8.5381e+02, 0.61206, a<0
7.89, 0.18, 0.2765, 0.0043, 2.4784e-03, 0.2714, 0.1363, 8.1287e-03, 0.1947, 0.0710, -2.0509e-03, 1.0000e+05, 81.41667, tmax
7.12, 0.13, 0.1333, 0.0477, 3.5576e-03, 0.1768, 0.1115, 2.1032e-05, 0.1490, 0.0840, 1.3253e-03, 1.0000e+05, 74.02702, tmax
8.37, 0.16, 0.1712, 0.0075, 3.3963e-03, 0.2255, 0.1436, 4.1903e-03, 0.1793, 0.0779, 2.1638e-02, 1.0000e+05, 74.96408, tmax
7.96, 0.24, 0.3591, 0.0053, 7.1597e-03, 0.3601, 0.1844, -4.4743e-03, 0.2479, 0.0975, 3.0773e-02, 1.0000e+05, 82.37869, tmax
9.12, 0.16, 0.1746, 0.0165, 3.4504e-03, 0.2129, 0.1344, 9.3921e-03, 0.1980, 0.0523, 4.7398e-02, 1.0000e+05, 75.26263, tmax
9.28, 0.16, 0.1822, 0.0528, 3.4433e-03, 0.2106, 0.1331, 1.0875e-02, 0.2087, 0.0458, 9.3013e-03, 1.0000e+05, 76.39186, tmax
8.87, 0.00, 0.0032, 0.0000, 2.9588e-03, 0.0154, 0.0002, 7.0328e-03, 0.0767, 0.0009, 4.2125e-03, 1.0000e+05, 84.23597, tmax
9.23, 0.07, 0.0794, 0.0232, 3.1997e-03, 0.0964, 0.0516, -4.9359e-04, 0.1364, 0.0051, 3.4311e-02, 1.0000e+05, 74.24442, tmax
8.90, 0.06, 0.0655, 0.0090, 3.2184e-03, 0.0876, 0.0434, -1.9306e-03, 0.1064, 0.0071, 2.3417e-02, 1.0000e+05, 74.08238, tmax
3.84, 0.15, 0.0000, 1.0000, -2.0040e-01, 0.0000, 1.0000, 7.4660e-01, 0.0000, 1.0000, 2.8451e-01, 1.0600e+02, 0.08945, collision
4.97, 0.26, 0.4151, 0.1107, 4.5861e-03, 0.4207, 0.1191, 1.0118e+00, 0.4013, 0.1594, -3.4664e-01, 2.2160e+03, 1.91606, collision
8.98, 0.07, 0.0784, 0.0117, 3.0703e-03, 0.0960, 0.0503, 8.6921e-03, 0.1179, 0.0110, 1.4034e-02, 1.0000e+05, 71.27143, tmax
10.23, 0.17, 0.1682, 0.1682, -1.9064e-04, 0.1742, 0.1742, 7.8111e-03, 0.0602, 0.0602, 6.1125e-02, 8.5381e+02, 0.69134, a>0.4R_H
6.22, 0.09, 0.2402, 0.0020, 3.5993e-03, 0.1973, 0.0034, -7.4658e-03, 0.1687, 0.0003, 1.3461e-02, 1.0000e+05, 75.22484, tmax
7.36, 0.24, 0.2983, 0.0757, 4.9671e-03, 0.3505, 0.2168, -5.0257e-04, 0.2508, 0.1391, 1.8223e-02, 1.0000e+05, 85.74178, tmax
