# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, eM4_max, eM4_min, dA4_over_A0, t_end(PM), wall_time, fate
3.74, 0.02, 0.0000, 1.0000, -3.2638e-02, 0.0000, 1.0000, -8.6221e-02, 0.0000, 1.0000, 2.8122e-01, 0.0000, 1.0000, 5.2795e-01, 2.8890e+01, 0.02843, collision
3.75, 0.02, 0.0000, 1.0000, -3.9366e-02, 0.0000, 1.0000, 1.5133e-02, 0.0000, 1.0000, 5.6972e+00, 0.0000, 1.0000, -4.5673e-01, 3.7152e+01, 0.03708, collision
3.76, 0.02, 0.0000, 1.0000, -1.6931e-02, 0.0000, 1.0000, 2.1471e-01, 0.0000, 1.0000, 4.0888e-01, 0.0000, 1.0000, 1.2139e-02, 2.9870e+01, 0.02886, collision
3.77, 0.02, 0.0000, 1.0000, -2.5648e-02, 0.0000, 1.0000, 2.9149e-01, 0.0000, 1.0000, -2.6703e-02, 0.0000, 1.0000, 3.3792e-02, 2.0082e+01, 0.04200, collision
3.78, 0.02, 0.0000, 1.0000, -3.3146e-02, 0.0000, 1.0000, 1.4894e-03, 0.0000, 1.0000, 7.2467e-01, 0.0000, 1.0000, -1.7359e-01, 2.2011e+01, 0.02178, collision
3.65, 0.02, 0.1362, 0.1362, -3.7274e-02, 1125857.9283, 1.0000, -1.0037e+00, 0.0000, 1.0000, -1.0015e+00, 0.0000, 1.0000, 2.1166e-03, 8.5381e+02, 0.86446, a<0
3.68, 0.02, 0.1341, 0.1341, -4.9667e-02, 475753.2245, 1.0000, -1.0022e+00, 0.0000, 1.0000, -1.0004e+00, 0.0000, 1.0000, 6.8348e-02, 8.5381e+02, 0.84851, a<0
3.81, 0.02, 0.0000, 1.0000, -2.8265e-02, 0.0000, 1.0000, -7.0152e-03, 0.0000, 1.0000, 3.1523e+00, 0.0000, 1.0000, -4.2675e-01, 6.5399e+01, 0.06711, collision
3.82, 0.02, 0.0000, 1.0000, -1.8820e-02, 0.0000, 1.0000, -2.0569e-01, 0.0000, 1.0000, 1.4702e+00, 0.0000, 1.0000, 1.4667e-01, 1.1751e+02, 0.12022, collision
3.59, 0.02, 0.1573, 0.0540, -1.7039e-01, 0.6785, 0.5345, 5.1584e+00, 0.3176, 0.2607, 7.6215e-01, 0.1567, 0.0649, -5.9151e-01, 1.0335e+03, 1.24737, collision
3.83, 0.02, 0.0000, 1.0000, -2.2379e-02, 0.0000, 1.0000, -2.7571e-02, 0.0000, 1.0000, 4.7705e-01, 0.0000, 1.0000, 5.6284e-01, 5.6291e+01, 0.05811, collision
3.85, 0.02, 0.0000, 1.0000, -2.0952e-02, 0.0000, 1.0000, -2.4801e-02, 0.0000, 1.0000, -9.9614e-02, 0.0000, 1.0000, 1.2295e+01, 5.7614e+01, 0.05827, collision
3.84, 0.02, 0.0000, 1.0000, -3.2189e-02, 0.0000, 1.0000, -1.3409e-02, 0.0000, 1.0000, 5.1114e+00, 0.0000, 1.0000, -4.5417e-01, 1.4448e+02, 0.15914, collision
3.79, 0.02, 0.1864, 0.1864, -3.2320e-02, 0.1426, 0.1426, -6.0402e-03, 2333375.8252, 1.0000, -1.0012e+00, 0.0000, 1.0000, -1.0009e+00, 8.5381e+02, 0.86837, a<0
3.86, 0.02, 0.0000, 1.0000, 3.1985e-01, 0.0000, 1.0000, -2.9844e-01, 0.0000, 1.0000, 2.6617e-01, 0.0000, 1.0000, 2.3248e-01, 3.6949e+02, 0.36782, collision
3.89, 0.02, 0.0000, 1.0000, 5.5632e-01, 0.0000, 1.0000, -4.3191e-01, 0.0000, 1.0000, 3.1691e+00, 0.0000, 1.0000, 1.6818e+00, 1.2606e+02, 0.12536, collision
3.90, 0.02, 0.0000, 1.0000, -1.4825e-02, 0.0000, 1.0000, 2.7262e-03, 0.0000, 1.0000, 7.9996e-01, 0.0000, 1.0000, -2.1049e-01, 1.0741e+02, 0.10451, collision
3.91, 0.02, 0.0000, 1.0000, 1.7923e-01, 0.0000, 1.0000, -2.9193e-01, 0.0000, 1.0000, -4.9618e-02, 0.0000, 1.0000, -7.5608e+00, 1.4635e+02, 0.14399, collision
3.80, 0.02, 0.2291, 0.0526, -3.0586e-01, 0.5677, 0.0925, 4.0136e+00, 0.3480, 0.2033, 4.6409e-01, 0.1482, 0.0903, 3.3090e-02, 1.1664e+03, 1.22085, collision
3.92, 0.02, 0.0000, 1.0000, -2.4245e-02, 0.0000, 1.0000, 4.1504e-03, 0.0000, 1.0000, -1.9802e-01, 0.0000, 1.0000, 1.3762e+01, 2.1109e+02, 0.20667, collision
3.88, 0.02, 0.1803, 0.1803, -5.7135e-02, 226729.9034, 1.0000, -1.0154e+00, 0.0000, 1.0000, -1.0070e+00, 0.0000, 1.0000, 8.6955e-02, 8.5381e+02, 0.86856, a<0
3.94, 0.02, 0.0000, 1.0000, -1.1897e-02, 0.0000, 1.0000, -2.1587e-02, 0.0000, 1.0000, 6.9762e-01, 0.0000, 1.0000, 3.4373e-01, 1.9070e+02, 0.18477, collision
3.93, 0.02, 0.0000, 1.0000, -1.8224e-01, 0.0000, 1.0000, 6.1290e-01, 0.0000, 1.0000, 1.9425e-01, 0.0000, 1.0000, 4.0172e-02, 3.8424e+02, 0.37545, collision
3.87, 0.02, 0.5220, 0.5220, -3.8393e-01, 0.1259, 0.1259, 7.4606e-01, 0.3925, 0.3925, 3.3151e-01, 0.8139, 0.8139, 4.3403e+00, 8.5381e+02, 1.19148, a>0.4R_H
3.97, 0.02, 0.0000, 1.0000, 3.7879e-01, 0.0000, 1.0000, -2.4416e-01, 0.0000, 1.0000, 1.7249e-02, 0.0000, 1.0000, 4.6242e-02, 8.5036e+02, 0.84759, collision
3.98, 0.02, 0.2542, 0.0269, -2.0159e-01, 0.3053, 0.0734, 8.9310e-01, 0.2674, 0.0548, 2.8186e-01, 0.0698, 0.0088, 7.0354e-02, 1.3488e+03, 1.28980, collision
3.96, 0.02, 0.2800, 0.0434, -1.0264e-01, 0.3333, 0.0185, 6.6209e-01, 0.4613, 0.0070, -1.1541e-01, 0.2654, 0.0013, 1.6634e-01, 2.2221e+03, 2.24906, collision
6.46, 0.01, 0.3984, 0.0002, -1.0752e+00, 0.4540, 0.0001, -1.0744e+00, 0.2973, 0.0000, 1.1270e-01, 0.1994, 0.0004, -2.1991e-02, 6.5619e+05, 569.07638, collision
3.95, 0.02, 0.2030, 0.0973, -4.9005e-02, 0.2531, 0.0075, 1.8872e+01, 0.1967, 0.0031, -4.9703e-01, 0.2283, 0.0028, 6.9094e-02, 7.1910e+03, 7.21558, collision
3.99, 0.02, 0.3129, 0.0125, -4.8613e-02, 0.2859, 0.0088, 8.7821e-01, 0.2235, 0.0114, -3.1786e-01, 0.1481, 0.0138, 1.3125e-01, 7.6268e+03, 7.57949, collision
4.02, 0.02, 0.3567, 0.0223, -1.1286e-02, 0.2873, 0.0235, -1.6047e-01, 0.2027, 0.0156, 3.9815e+00, 0.1807, 0.0118, 4.5878e-02, 3.4563e+03, 3.58113, collision
6.49, 0.01, 0.4439, 0.0001, 3.4551e-01, 0.4642, 0.0001, -5.9660e-02, 0.2864, 0.0002, 5.9214e-02, 0.2031, 0.0002, -2.5349e-02, 6.5684e+05, 556.74464, collision
4.00, 0.02, 0.3149, 0.0167, 1.1617e+00, 0.3046, 0.0035, -3.4551e-01, 0.2789, 0.0035, 1.5186e-02, 0.2082, 0.0068, 2.7819e-02, 8.0678e+03, 7.95206, collision
4.01, 0.02, 0.7039, 0.0060, 2.2285e+00, 0.3156, 0.0039, -5.7434e-01, 0.6421, 0.0063, 7.9744e-01, 0.2678, 0.0080, -4.2301e-02, 1.0109e+04, 10.58573, d<R_roche
4.05, 0.02, 0.2878, 0.0067, -2.8043e-01, 0.2655, 0.0109, 1.5873e+01, 0.2780, 0.0077, 9.9254e-02, 0.1651, 0.0122, 3.9705e-02, 7.2036e+03, 7.10998, collision
4.07, 0.02, 0.2905, 0.0018, 2.1368e-02, 0.2954, 0.0011, 3.9576e-04, 0.2883, 0.0034, 1.6632e-01, 0.1945, 0.0012, 6.0115e-02, 2.1611e+04, 20.65767, collision
4.04, 0.02, 0.2966, 0.0123, 3.9123e-02, 0.2923, 0.0047, 2.3929e-01, 0.2226, 0.0007, 1.5776e-02, 0.1863, 0.0036, 5.9112e-02, 2.5627e+04, 25.22242, collision
4.09, 0.02, 0.2813, 0.0106, -4.4711e-03, 0.2563, 0.0015, 1.8205e-01, 0.2332, 0.0007, 1.5132e-02, 0.1974, 0.0029, 1.9294e-02, 2.7361e+04, 26.63586, collision
4.06, 0.02, 0.3018, 0.0034, 6.1273e-02, 0.2845, 0.0032, -6.5924e-02, 0.2340, 0.0025, 8.0763e-01, 0.1707, 0.0008, -2.5324e-01, 3.8240e+04, 36.76275, collision
4.10, 0.02, 0.2988, 0.0091, 7.8983e-03, 0.2812, 0.0024, 9.9301e-01, 0.2246, 0.0011, -3.0729e-01, 0.1746, 0.0095, 2.2964e-02, 1.7941e+04, 17.15807, collision
4.03, 0.02, 0.3035, 0.0081, 3.0819e-01, 0.2808, 0.0072, -1.9195e-01, 0.2571, 0.0026, 2.9313e-02, 0.1844, 0.0013, 6.5317e-02, 5.0063e+04, 48.69084, collision
4.08, 0.02, 0.3093, 0.0060, -1.8228e-01, 0.3007, 0.0055, 7.9539e-01, 0.3401, 0.0007, 4.6263e-02, 0.3017, 0.0028, 2.4451e-01, 4.4700e+04, 43.54531, collision
6.52, 0.01, 0.4295, 0.0000, 9.8093e-01, 0.4024, 0.0001, -3.8742e-01, 0.3058, 0.0000, 8.4888e-02, 0.1941, 0.0003, -2.0727e-02, 7.2606e+05, 616.71201, collision
4.11, 0.02, 0.3066, 0.0063, -8.0370e-02, 0.2600, 0.0018, 3.8917e-01, 0.2578, 0.0017, 5.0161e-02, 0.2120, 0.0007, 4.5682e-02, 5.1948e+04, 49.64570, collision
6.48, 0.01, 0.5029, 0.0001, 3.5285e-03, 0.4364, 0.0002, -1.3424e-02, 0.2846, 0.0002, -2.0268e+00, 0.3695, 0.0001, 1.3315e-01, 7.7420e+05, 656.47413, collision
6.57, 0.01, 0.4005, 0.0001, 7.1371e-02, 0.4988, 0.0000, 6.2899e-01, 0.3493, 0.0003, 1.9946e-01, 0.1764, 0.0002, 7.1615e-02, 7.5150e+05, 613.64504, collision
6.53, 0.01, 0.4172, 0.0000, -6.0776e-02, 0.4488, 0.0001, 1.2831e+00, 0.3210, 0.0002, 1.8911e-01, 0.2091, 0.0001, -3.6461e-03, 7.5711e+05, 638.96316, collision
4.16, 0.02, 0.2665, 0.0060, -3.3668e-03, 0.2729, 0.0022, 9.8974e-01, 0.1931, 0.0004, -3.2329e-01, 0.1905, 0.0013, 4.1570e-02, 4.9213e+04, 46.16116, collision
7.03, 0.01, 0.0439, 0.0002, 3.1035e-02, 0.0382, 0.0004, 1.9515e-02, 0.0344, 0.0002, 1.9726e-02, 0.1891, 0.0011, 7.7425e-02, 1.6096e+05, 135.63008, a>0.4R_H
4.13, 0.02, 0.3457, 0.0075, 3.4864e-01, 0.3049, 0.0011, -2.1906e-01, 0.2090, 0.0016, 2.7446e-02, 0.2076, 0.0014, 6.8585e-02, 7.7304e+04, 72.21712, collision
6.55, 0.01, 0.3620, 0.0000, 6.9747e-02, 0.3757, 0.0002, -8.1656e-02, 0.8063, 0.0001, 7.3836e-01, 0.5864, 0.0001, 3.1122e-01, 7.8244e+05, 654.60962, a>0.4R_H
4.17, 0.02, 0.3027, 0.0014, 3.7833e-01, 0.2906, 0.0043, 7.2723e-01, 0.4069, 0.0005, -5.3791e-01, 0.1614, 0.0004, 5.8536e-02, 6.3415e+04, 58.96136, collision
4.12, 0.02, 0.3407, 0.0036, 4.4749e-01, 0.3240, 0.0009, -1.7969e-01, 0.2208, 0.0007, -1.9070e-03, 0.1821, 0.0009, 6.6854e-02, 1.1141e+05, 104.81779, collision
6.50, 0.01, 0.4171, 0.0002, 1.4990e-02, 0.6285, 0.0002, 1.1425e-01, 0.8028, 0.0001, 4.2275e-01, 0.4294, 0.0002, 3.5257e-01, 8.5238e+05, 726.36291, a>0.4R_H
4.14, 0.02, 0.3302, 0.0025, 6.7193e-01, 0.2882, 0.0013, -3.1095e-01, 0.2646, 0.0008, 3.7961e-03, 0.2180, 0.0008, 1.7422e-02, 1.4282e+05, 132.92957, collision
4.24, 0.02, 0.2543, 0.0010, -1.3434e-02, 0.2651, 0.0012, -1.4980e-02, 0.2532, 0.0018, -2.8921e+00, 0.3842, 0.0017, -3.6256e-01, 7.1690e+04, 64.84536, collision
6.61, 0.01, 0.4250, 0.0001, 4.4421e-01, 0.3664, 0.0004, -2.1163e-01, 0.3808, 0.0001, 3.5351e-01, 0.1631, 0.0002, 3.2825e-02, 8.0472e+05, 664.88024, collision
6.56, 0.01, 0.4179, 0.0001, 6.7337e-01, 0.3537, 0.0002, -3.3278e-01, 0.4326, 0.0001, 4.1344e-01, 0.1923, 0.0002, 8.8832e-02, 8.6491e+05, 712.08950, collision
4.18, 0.02, 0.6705, 0.0037, 2.1102e+00, 1.0209, 0.0010, -3.3240e+01, 0.3139, 0.0004, 3.3478e-01, 0.6434, 0.0010, 8.7212e-01, 1.2623e+05, 116.15105, a<0
4.19, 0.02, 0.2911, 0.0031, 6.8658e-02, 0.2798, 0.0008, 7.4551e-02, 0.2413, 0.0012, 7.5660e-03, 0.1954, 0.0004, 7.7278e-02, 1.2076e+05, 110.93495, collision
4.21, 0.02, 0.5985, 0.0017, 1.9370e-01, 0.4506, 0.0031, 1.7903e+00, 0.6305, 0.0014, -5.5979e-01, 0.4660, 0.0011, 2.0708e-01, 1.1599e+05, 105.42302, collision
6.60, 0.01, 0.5435, 0.0000, -1.0252e-01, 0.5889, 0.0001, 1.0460e+00, 0.2997, 0.0001, 1.2333e-01, 0.2417, 0.0001, -1.1061e-02, 8.3469e+05, 691.99950, d<R_roche
4.25, 0.02, 0.2611, 0.0012, 1.6696e-02, 0.2215, 0.0013, 6.3585e-02, 0.1930, 0.0012, 4.7280e-01, 0.1865, 0.0013, 1.8222e-02, 1.1171e+05, 99.86264, collision
6.54, 0.01, 0.0975, 0.0000, 1.4724e-01, 0.0701, 0.0001, 7.5173e-03, 0.0414, 0.0001, 1.8818e-02, 0.0917, 0.0002, 1.3437e-02, 1.0000e+06, 771.11674, tmax
6.59, 0.01, 0.3736, 0.0000, -2.1526e-03, 0.4024, 0.0000, 2.9018e-01, 0.2273, 0.0001, 2.0424e+00, 0.1492, 0.0004, 1.1845e-02, 9.3235e+05, 766.22894, collision
4.22, 0.02, 0.2899, 0.0027, 8.0639e-01, 0.2248, 0.0012, -3.7374e-01, 0.2039, 0.0015, 4.4053e-01, 0.1837, 0.0003, -1.9788e-01, 1.7612e+05, 158.40337, collision
6.58, 0.01, 0.1867, 0.0000, 1.4425e-01, 0.1541, 0.0001, 2.7164e-02, 0.1499, 0.0001, 5.6478e-03, 0.0959, 0.0001, 3.6270e-02, 1.0000e+06, 784.29427, tmax
4.29, 0.02, 0.2890, 0.0021, -1.1298e-03, 0.3508, 0.0012, 4.4290e-01, 0.2309, 0.0011, -1.6734e-01, 0.1380, 0.0005, 7.9630e-02, 1.0702e+05, 96.51657, collision
4.28, 0.02, 0.2622, 0.0005, 7.4712e-02, 0.3902, 0.0010, -5.8240e-03, 0.2489, 0.0008, 1.6408e-01, 0.3081, 0.0014, 6.0439e-02, 1.1264e+05, 100.39779, collision
4.27, 0.02, 0.3032, 0.0009, -1.0485e-01, 0.4120, 0.0014, 1.8467e-01, 0.4586, 0.0008, 2.9783e+00, 0.3857, 0.0005, 4.4724e-01, 1.4880e+05, 132.92331, collision
4.15, 0.02, 0.3158, 0.0025, -9.5324e-02, 0.3148, 0.0013, 6.4772e-01, 0.4370, 0.0003, 2.4743e-01, 0.1767, 0.0005, 1.8547e-01, 2.4471e+05, 227.12811, collision
4.30, 0.02, 0.4438, 0.0015, -2.4196e-01, 0.7585, 0.0008, 1.5546e+00, 0.5917, 0.0013, 5.1386e-01, 0.4288, 0.0004, 1.6616e-01, 1.1451e+05, 103.03902, collision
4.31, 0.02, 0.3602, 0.0007, 1.1936e-01, 0.5224, 0.0006, 2.0804e+00, 0.3294, 0.0006, -4.6518e-01, 0.2392, 0.0004, -9.1455e-02, 1.2361e+05, 110.35355, collision
4.34, 0.02, 0.2615, 0.0008, -9.6614e-02, 0.2106, 0.0015, 1.2221e-01, 0.1889, 0.0023, 1.0194e+00, 0.1703, 0.0003, 6.5384e-03, 1.0177e+05, 91.04748, collision
4.23, 0.02, 0.2818, 0.0003, 8.5734e-01, 0.2619, 0.0006, -4.2435e-01, 0.2114, 0.0015, 6.9937e-01, 0.1711, 0.0002, 6.4479e-03, 2.3383e+05, 209.07947, collision
4.20, 0.02, 0.3081, 0.0036, -2.1215e-01, 0.5522, 0.0007, 2.3906e+00, 0.4480, 0.0001, -6.7899e-02, 0.4277, 0.0008, 9.0165e-02, 2.4482e+05, 222.67804, collision
4.33, 0.02, 0.2745, 0.0012, 1.9186e-01, 0.4451, 0.0005, -8.8643e-02, 0.2825, 0.0016, 5.5483e-02, 0.1983, 0.0007, 1.0825e-01, 1.4127e+05, 124.20272, collision
6.62, 0.01, 0.4035, 0.0001, 6.9131e+00, 0.3838, 0.0002, -5.1939e-01, 0.2730, 0.0001, 2.8279e-02, 0.1200, 0.0004, 7.6060e-03, 9.7634e+05, 802.00123, collision
4.26, 0.02, 0.2907, 0.0007, 5.7469e-01, 0.2800, 0.0017, -2.7784e-01, 0.2221, 0.0012, 2.8769e-02, 0.1586, 0.0006, 5.8014e-03, 2.2474e+05, 200.32944, collision
6.65, 0.01, 0.2582, 0.0001, 1.3662e-01, 0.2378, 0.0003, 4.7646e-02, 0.1601, 0.0001, 1.8054e-02, 0.1045, 0.0002, 2.0835e-02, 1.0000e+06, 796.88090, tmax
6.63, 0.01, 0.5049, 0.0001, -6.6878e-02, 0.6494, 0.0001, 9.2003e-01, 0.3745, 0.0001, -3.5141e-02, 0.4361, 0.0003, 2.4745e-01, 9.9316e+05, 819.17972, d<R_roche
6.66, 0.01, 0.2951, 0.0000, 1.3290e-01, 0.2394, 0.0001, 6.4860e-02, 0.2055, 0.0001, 6.0181e-03, 0.1142, 0.0002, -2.0233e-02, 1.0000e+06, 800.61777, tmax
6.64, 0.01, 0.4004, 0.0000, 1.4877e-01, 0.3445, 0.0000, 5.0825e-02, 0.2184, 0.0001, 1.9118e-02, 0.1284, 0.0002, 2.5396e-02, 1.0000e+06, 823.88387, tmax
4.36, 0.02, 0.2255, 0.0011, 4.4188e-02, 0.2405, 0.0007, -1.6199e-02, 0.2337, 0.0008, -3.0709e+00, 0.2477, 0.0008, -5.5089e-01, 1.6260e+05, 142.15112, collision
6.67, 0.01, 0.1272, 0.0000, 1.4607e-01, 0.0903, 0.0002, 7.2308e-03, 0.0684, 0.0001, 1.0860e-02, 0.1070, 0.0003, 2.9320e-03, 1.0000e+06, 773.68701, tmax
4.41, 0.02, 0.3733, 0.0010, -1.2507e-01, 0.5711, 0.0010, 7.8078e-01, 0.5647, 0.0008, 1.6718e+00, 0.5929, 0.0010, -4.7934e-01, 9.8548e+04, 86.69761, collision
4.32, 0.02, 0.2660, 0.0017, 6.1227e-01, 0.2380, 0.0014, -2.7428e-01, 0.2120, 0.0003, 3.3653e-02, 0.1813, 0.0011, 4.1963e-03, 1.9877e+05, 175.58750, collision
4.39, 0.02, 0.2333, 0.0011, -4.6352e-02, 0.2219, 0.0002, 9.8972e-02, 0.4514, 0.0004, 2.6345e-01, 0.2700, 0.0011, 2.0559e-01, 1.2287e+05, 107.97839, collision
6.68, 0.01, 0.3917, 0.0000, 1.2339e-01, 0.3133, 0.0002, 9.2488e-02, 0.3040, 0.0001, 2.1910e-02, 0.1300, 0.0004, -8.1041e-04, 1.0000e+06, 805.30322, tmax
6.69, 0.01, 0.3633, 0.0001, 1.3216e-01, 0.3111, 0.0001, 6.4951e-02, 0.1838, 0.0001, 1.1007e-02, 0.1119, 0.0001, -2.1419e-02, 1.0000e+06, 807.66620, tmax
4.46, 0.02, 0.5136, 0.0021, 7.1802e-02, 0.5353, 0.0003, 1.8297e+00, 0.5961, 0.0008, -5.1745e-01, 0.5724, 0.0007, 3.2334e-01, 1.3165e+05, 116.43967, collision
6.71, 0.01, 0.3622, 0.0001, 1.3739e-01, 0.3816, 0.0000, 5.9080e-02, 0.2944, 0.0001, 6.5421e-03, 0.1264, 0.0002, 5.5444e-03, 1.0000e+06, 803.04454, tmax
4.40, 0.02, 0.3020, 0.0008, -9.8793e-03, 0.2961, 0.0006, 2.0098e-01, 0.2163, 0.0010, -2.4893e+00, 0.1847, 0.0001, 1.2589e-01, 1.7683e+05, 153.93334, collision
6.70, 0.01, 0.3109, 0.0001, 1.3582e-01, 0.2466, 0.0001, 7.9728e-02, 0.1736, 0.0000, 5.5053e-03, 0.1102, 0.0002, -3.1183e-02, 1.0000e+06, 811.66031, tmax
4.38, 0.02, 0.3060, 0.0008, 2.9012e-02, 0.2481, 0.0004, -7.6010e-02, 0.2281, 0.0004, 5.6402e-01, 0.3164, 0.0004, 1.3841e-01, 2.2445e+05, 195.24294, collision
4.35, 0.02, 0.3798, 0.0009, 6.0690e-02, 0.3172, 0.0006, 5.7561e-01, 0.4716, 0.0002, -2.8858e-01, 0.2786, 0.0004, 1.8123e-01, 2.6411e+05, 230.80652, collision
6.73, 0.01, 0.1515, 0.0000, 1.4806e-01, 0.1213, 0.0001, 1.1877e-02, 0.0763, 0.0001, -2.7117e-03, 0.1164, 0.0001, 1.9345e-02, 1.0000e+06, 782.77962, tmax
6.72, 0.01, 0.2614, 0.0000, 1.3930e-01, 0.2483, 0.0002, 4.4299e-02, 0.1827, 0.0001, 2.1753e-02, 0.1148, 0.0001, 2.4603e-02, 1.0000e+06, 803.76186, tmax
4.37, 0.02, 0.2627, 0.0004, 1.1865e-01, 0.3088, 0.0009, 3.3999e-02, 0.3138, 0.0012, 1.0480e-01, 0.1554, 0.0007, 2.5606e-02, 2.5428e+05, 220.43324, collision
6.76, 0.01, 0.1318, 0.0001, 1.4995e-01, 0.1015, 0.0000, 2.5860e-03, 0.0692, 0.0001, 2.0274e-02, 0.1189, 0.0002, -2.0992e-02, 1.0000e+06, 774.02583, tmax
6.74, 0.01, 0.4179, 0.0000, -5.3273e-02, 0.5123, 0.0001, 2.1056e+00, 0.5736, 0.0001, -3.5778e-01, 0.5433, 0.0003, 2.1089e-01, 9.9025e+05, 799.44784, a>0.4R_H
6.75, 0.01, 0.2651, 0.0001, 1.3375e-01, 0.2345, 0.0001, 7.0902e-02, 0.1890, 0.0000, 1.4605e-02, 0.1348, 0.0002, -3.2204e-02, 1.0000e+06, 816.58416, tmax
4.45, 0.02, 0.4693, 0.0002, -2.2779e-01, 0.6212, 0.0012, 7.5162e-01, 0.5776, 0.0004, 2.1645e+00, 0.4044, 0.0006, -2.0197e-01, 2.4391e+05, 211.90761, collision
6.77, 0.01, 0.4119, 0.0001, 1.5762e-01, 0.3561, 0.0002, 7.1440e-02, 0.2549, 0.0002, -2.8638e-02, 0.1416, 0.0002, 2.8219e-02, 1.0000e+06, 823.72197, tmax
6.78, 0.01, 0.1881, 0.0001, 1.5199e-01, 0.1500, 0.0002, 2.6851e-02, 0.0885, 0.0002, 7.7002e-03, 0.1269, 0.0002, -2.0687e-02, 1.0000e+06, 787.21583, tmax
4.52, 0.02, 0.3253, 0.0008, 2.9428e-01, 0.2854, 0.0002, -6.0992e-02, 0.2610, 0.0005, -6.4716e-02, 0.2129, 0.0006, 9.0537e-02, 2.1763e+05, 187.86902, collision
4.42, 0.02, 0.2712, 0.0002, 4.2627e-01, 0.2153, 0.0007, -1.5777e-01, 0.1738, 0.0006, 1.5464e-02, 0.1362, 0.0000, -4.7986e-03, 2.7810e+05, 238.43751, collision
6.81, 0.01, 0.1952, 0.0001, 1.5037e-01, 0.1513, 0.0001, 1.6122e-02, 0.1058, 0.0000, -8.9528e-03, 0.1316, 0.0001, -3.8438e-03, 1.0000e+06, 787.38917, tmax
6.84, 0.01, 0.5890, 0.0008, 1.9757e-01, 0.6732, 0.0003, 2.2058e+00, 0.7471, 0.0001, -6.2413e-01, 0.4776, 0.0002, 1.8024e-01, 9.3506e+05, 780.08913, a>0.4R_H
6.79, 0.01, 0.2898, 0.0001, 1.3141e-01, 0.2466, 0.0001, 6.8499e-02, 0.2009, 0.0001, 4.6483e-03, 0.1427, 0.0001, 3.6623e-02, 1.0000e+06, 799.90389, tmax
6.80, 0.01, 0.2387, 0.0001, 1.4145e-01, 0.1778, 0.0001, 4.4898e-02, 0.1145, 0.0001, 1.2018e-02, 0.1284, 0.0001, 2.9844e-02, 1.0000e+06, 800.74501, tmax
4.49, 0.02, 0.2434, 0.0001, 2.0185e-02, 0.2033, 0.0007, 1.6824e+00, 0.2501, 0.0004, -3.7375e-01, 0.1359, 0.0000, 6.1896e-02, 2.9464e+05, 252.39609, collision
4.43, 0.02, 0.2379, 0.0010, 4.8384e-01, 0.2343, 0.0010, 5.8267e-01, 0.2465, 0.0005, -4.3155e-01, 0.2670, 0.0003, 1.1313e-01, 3.3809e+05, 288.54765, collision
6.82, 0.01, 0.2654, 0.0004, 1.4583e-01, 0.2236, 0.0003, 5.1746e-02, 0.1755, 0.0002, -4.5847e-03, 0.1265, 0.0006, 1.4859e-02, 1.0000e+06, 813.30518, tmax
6.86, 0.01, 0.1895, 0.0002, 1.4689e-01, 0.1517, 0.0000, 1.7938e-02, 0.0960, 0.0001, 3.8503e-03, 0.1437, 0.0004, -8.3454e-03, 1.0000e+06, 779.53001, tmax
6.83, 0.01, 0.1679, 0.0008, 1.4367e-01, 0.1837, 0.0004, 7.9898e-02, 0.1572, 0.0001, -4.0933e-02, 0.1428, 0.0004, 6.5652e-03, 1.0000e+06, 813.89072, tmax
6.88, 0.01, 0.2244, 0.0001, 1.4571e-01, 0.1835, 0.0001, 3.6573e-02, 0.1320, 0.0001, -7.5098e-03, 0.1448, 0.0002, 4.2352e-03, 1.0000e+06, 785.27327, tmax
6.87, 0.01, 0.2467, 0.0001, 1.3326e-01, 0.1915, 0.0001, 4.5466e-02, 0.1244, 0.0001, 4.3665e-03, 0.1437, 0.0002, -1.7086e-02, 1.0000e+06, 789.62729, tmax
6.85, 0.01, 0.4761, 0.0011, 4.5277e-01, 0.5015, 0.0004, -9.8877e-02, 0.3024, 0.0001, 1.2039e-01, 0.1709, 0.0004, 6.0140e-02, 9.7703e+05, 809.95320, collision
4.44, 0.02, 0.2262, 0.0011, 1.9774e+00, 0.2230, 0.0004, -4.5240e-01, 0.2281, 0.0006, 5.9611e-02, 0.3061, 0.0005, 2.3282e-01, 3.7952e+05, 325.75477, collision
6.91, 0.01, 0.2325, 0.0001, 1.3953e-01, 0.2070, 0.0002, 2.9856e-02, 0.1267, 0.0001, 4.7485e-03, 0.1535, 0.0008, -1.0165e-02, 1.0000e+06, 787.98149, tmax
6.89, 0.01, 0.1742, 0.0004, 1.5248e-01, 0.1596, 0.0003, 5.8183e-02, 0.1199, 0.0000, 1.8059e-02, 0.1462, 0.0008, -2.4213e-03, 1.0000e+06, 816.09347, tmax
6.90, 0.01, 0.1748, 0.0005, 1.3963e-01, 0.1701, 0.0003, 7.4047e-02, 0.1443, 0.0002, -2.7506e-03, 0.1599, 0.0003, 2.4583e-03, 1.0000e+06, 818.02243, tmax
6.92, 0.01, 0.2057, 0.0000, 1.3849e-01, 0.1498, 0.0001, 3.3675e-02, 0.0497, 0.0000, 1.0833e-02, 0.1579, 0.0006, -2.3588e-03, 1.0000e+06, 794.67691, tmax
